Tanggal,Open,High,Low,Close,Volume,PP,R1,R2,R3,S1,S2,S3
2021-07-07,540.0,540.0,535.0,535.0,5100,526.6666666666666,533.3333333333333,536.6666666666666,543.3333333333333,523.3333333333333,516.6666666666666,513.3333333333333
2021-07-08,535.0,535.0,530.0,530.0,7600,536.6666666666666,538.3333333333333,541.6666666666666,543.3333333333333,533.3333333333333,531.6666666666666,528.3333333333333
2021-07-09,530.0,535.0,530.0,530.0,19500,531.6666666666666,533.3333333333333,536.6666666666666,538.3333333333333,528.3333333333333,526.6666666666666,523.3333333333333
2021-07-12,530.0,535.0,525.0,535.0,14600,531.6666666666666,533.3333333333333,536.6666666666666,538.3333333333333,528.3333333333333,526.6666666666666,523.3333333333333
2021-07-13,535.0,550.0,520.0,550.0,10800,531.6666666666666,538.3333333333333,541.6666666666666,548.3333333333333,528.3333333333333,521.6666666666666,518.3333333333333
2021-07-14,515.0,540.0,515.0,540.0,7300,540.0,560.0,570.0,590.0,530.0,510.0,500.0
2021-07-15,540.0,540.0,525.0,525.0,21000,531.6666666666666,548.3333333333333,556.6666666666666,573.3333333333333,523.3333333333333,506.66666666666663,498.33333333333326
2021-07-16,530.0,530.0,520.0,530.0,15100,530.0,535.0,545.0,550.0,520.0,515.0,505.0
2021-07-19,520.0,530.0,520.0,525.0,23100,526.6666666666666,533.3333333333333,536.6666666666666,543.3333333333333,523.3333333333333,516.6666666666666,513.3333333333333
2021-07-21,530.0,530.0,525.0,530.0,26000,525.0,530.0,535.0,540.0,520.0,515.0,510.0
2021-07-22,530.0,530.0,515.0,525.0,25200,528.3333333333334,531.6666666666667,533.3333333333334,536.6666666666667,526.6666666666667,523.3333333333334,521.6666666666667
2021-07-23,525.0,525.0,520.0,525.0,27600,523.3333333333334,531.6666666666667,538.3333333333334,546.6666666666667,516.6666666666667,508.33333333333337,501.66666666666674
2021-07-26,525.0,525.0,520.0,520.0,63000,523.3333333333334,526.6666666666667,528.3333333333334,531.6666666666667,521.6666666666667,518.3333333333334,516.6666666666667
2021-07-27,515.0,530.0,515.0,515.0,18000,521.6666666666666,523.3333333333333,526.6666666666666,528.3333333333333,518.3333333333333,516.6666666666666,513.3333333333333
2021-07-28,525.0,525.0,515.0,515.0,50800,520.0,525.0,535.0,540.0,510.0,505.0,495.0
2021-07-29,545.0,615.0,525.0,540.0,289700,518.3333333333334,521.6666666666667,528.3333333333334,531.6666666666667,511.66666666666674,508.33333333333337,501.66666666666674
2021-07-30,545.0,600.0,545.0,590.0,24700,560.0,595.0,650.0,685.0,505.0,470.0,415.0
2021-08-02,560.0,615.0,550.0,560.0,32800,578.3333333333334,611.6666666666667,633.3333333333334,666.6666666666667,556.6666666666667,523.3333333333334,501.66666666666674
2021-08-03,565.0,565.0,540.0,540.0,2700,575.0,600.0,640.0,665.0,535.0,510.0,470.0
2021-08-04,540.0,545.0,525.0,525.0,41600,548.3333333333334,556.6666666666667,573.3333333333334,581.6666666666667,531.6666666666667,523.3333333333334,506.66666666666674
2021-08-05,530.0,565.0,530.0,540.0,11500,531.6666666666666,538.3333333333333,551.6666666666666,558.3333333333333,518.3333333333333,511.66666666666663,498.33333333333326
2021-08-06,535.0,535.0,520.0,520.0,47000,545.0,560.0,580.0,595.0,525.0,510.0,490.0
2021-08-09,520.0,555.0,520.0,535.0,40100,525.0,530.0,540.0,545.0,515.0,510.0,500.0
2021-08-10,545.0,565.0,530.0,555.0,5300,536.6666666666666,553.3333333333333,571.6666666666666,588.3333333333333,518.3333333333333,501.66666666666663,483.33333333333326
2021-08-12,555.0,555.0,530.0,550.0,8100,550.0,570.0,585.0,605.0,535.0,515.0,500.0
2021-08-13,550.0,560.0,535.0,540.0,17700,545.0,560.0,570.0,585.0,535.0,520.0,510.0
2021-08-16,550.0,565.0,515.0,555.0,15700,545.0,555.0,570.0,580.0,530.0,520.0,505.0
2021-08-18,560.0,620.0,550.0,575.0,53700,545.0,575.0,595.0,625.0,525.0,495.0,475.0
2021-08-19,565.0,580.0,545.0,555.0,24100,581.6666666666666,613.3333333333333,651.6666666666666,683.3333333333333,543.3333333333333,511.66666666666663,473.33333333333326
2021-08-20,555.0,565.0,520.0,525.0,52600,560.0,575.0,595.0,610.0,540.0,525.0,505.0
2021-08-23,530.0,555.0,530.0,530.0,8800,536.6666666666666,553.3333333333333,581.6666666666666,598.3333333333333,508.33333333333326,491.66666666666663,463.33333333333326
2021-08-24,535.0,565.0,535.0,545.0,6900,538.3333333333334,546.6666666666667,563.3333333333334,571.6666666666667,521.6666666666667,513.3333333333334,496.66666666666674
2021-08-25,535.0,555.0,535.0,555.0,11900,548.3333333333334,561.6666666666667,578.3333333333334,591.6666666666667,531.6666666666667,518.3333333333334,501.66666666666674
2021-08-26,555.0,585.0,550.0,555.0,1700,548.3333333333334,561.6666666666667,568.3333333333334,581.6666666666667,541.6666666666667,528.3333333333334,521.6666666666667
2021-08-27,570.0,570.0,545.0,545.0,15900,563.3333333333334,576.6666666666667,598.3333333333334,611.6666666666667,541.6666666666667,528.3333333333334,506.66666666666674
2021-08-30,545.0,565.0,535.0,550.0,3500,553.3333333333334,561.6666666666667,578.3333333333334,586.6666666666667,536.6666666666667,528.3333333333334,511.66666666666674
2021-08-31,550.0,640.0,530.0,535.0,34500,550.0,565.0,580.0,595.0,535.0,520.0,505.0
2021-09-01,540.0,570.0,530.0,530.0,179700,568.3333333333334,606.6666666666667,678.3333333333334,716.6666666666667,496.66666666666674,458.33333333333337,386.66666666666674
2021-09-02,545.0,545.0,535.0,535.0,12100,543.3333333333334,556.6666666666667,583.3333333333334,596.6666666666667,516.6666666666667,503.33333333333337,476.66666666666674
2021-09-03,535.0,540.0,535.0,540.0,11600,538.3333333333334,541.6666666666667,548.3333333333334,551.6666666666667,531.6666666666667,528.3333333333334,521.6666666666667
2021-09-06,545.0,570.0,535.0,535.0,42500,538.3333333333334,541.6666666666667,543.3333333333334,546.6666666666667,536.6666666666667,533.3333333333334,531.6666666666667
2021-09-07,540.0,565.0,535.0,545.0,12800,546.6666666666666,558.3333333333333,581.6666666666666,593.3333333333333,523.3333333333333,511.66666666666663,488.33333333333326
2021-09-08,550.0,600.0,530.0,540.0,88800,548.3333333333334,561.6666666666667,578.3333333333334,591.6666666666667,531.6666666666667,518.3333333333334,501.66666666666674
2021-09-09,555.0,555.0,530.0,530.0,15700,556.6666666666666,583.3333333333333,626.6666666666666,653.3333333333333,513.3333333333333,486.66666666666663,443.33333333333326
2021-09-10,530.0,550.0,525.0,530.0,24500,538.3333333333334,546.6666666666667,563.3333333333334,571.6666666666667,521.6666666666667,513.3333333333334,496.66666666666674
2021-09-13,545.0,545.0,530.0,535.0,10900,535.0,545.0,560.0,570.0,520.0,510.0,495.0
